208027,2857520
208025,2857512
208024,2857511
208028,2857509
208034,2857501
208042,2857498
208046,2857500
208055,2857507
208066,2857510
208069,2857516
208083,2857534
208094,2857535
208098,2857530
208094,2857520
208096,2857517
208105,2857510
208111,2857512
208113,2857509
208116,2857496
208126,2857478
208130,2857479
208135,2857470
208146,2857459
208148,2857450
208149,2857439
208151,2857436
208158,2857432
208162,2857429
208168,2857427
208174,2857429
208179,2857423
208180,2857413
208187,2857404
208193,2857396
208191,2857391
208183,2857389
208179,2857386
208177,2857380
208184,2857369
208191,2857363
208204,2857359
208208,2857355
208209,2857345
208208,2857334
208208,2857328
208210,2857323
208213,2857319
208215,2857311
208216,2857306
208212,2857304
208204,2857302
208199,2857300
208187,2857291
208183,2857284
208180,2857279
208176,2857275
208170,2857264
208171,2857253
208174,2857248
208172,2857243
208170,2857241
208166,2857232
208163,2857224
208159,2857220
208155,2857219
208143,2857219
208133,2857215
208130,2857212
208120,2857207
208118,2857207
208110,2857199
208104,2857192
208103,2857187
208098,2857184
208084,2857185
208080,2857185
208073,2857178
208070,2857177
208061,2857177
208050,2857177
208048,2857178
208036,2857188
208034,2857188
208026,2857182
208024,2857173
208022,2857154
208022,2857150
208018,2857148
208013,2857156
208013,2857161
208004,2857168
207994,2857174
207989,2857174
207985,2857171
207977,2857169
207970,2857169
207964,2857166
207964,2857160
207961,2857154
207957,2857146
207956,2857143
207949,2857134
207953,2857130
207956,2857128
207958,2857119
207957,2857116
207957,2857108
207953,2857099
207949,2857093
207946,2857079
207947,2857075
207950,2857059
207950,2857044
207951,2857027
207957,2857019
207962,2857015
207962,2857011
207960,2857004
207953,2856993
207954,2856989
207965,2856980
207967,2856972
207974,2856958
207980,2856953
207984,2856953
207991,2856949
207995,2856941
207996,2856934
208005,2856928
208020,2856921
208022,2856918
208029,2856916
208036,2856918
208046,2856913
208050,2856915
208056,2856919
208059,2856918
208063,2856911
208063,2856901
208062,2856898
208058,2856892
208073,2856887
208074,2856881
208072,2856873
208080,2856870
208089,2856864
208093,2856865
208121,2856876
208126,2856877
208134,2856875
208139,2856864
208145,2856862
208154,2856860
208165,2856854
208168,2856853
208168,2856847
208164,2856839
208155,2856833
208153,2856830
208149,2856818
208149,2856814
208151,2856809
208149,2856800
208147,2856793
208143,2856771
208146,2856764
208153,2856759
208162,2856752
208163,2856742
208158,2856734
208156,2856728
208156,2856723
208159,2856710
208163,2856702
208161,2856696
208158,2856689
208158,2856685
208161,2856677
208165,2856672
208172,2856661
208171,2856656
208169,2856650
208167,2856639
208177,2856632
208189,2856627
208200,2856625
208208,2856625
208216,2856627
208227,2856624
208232,2856618
208231,2856615
208221,2856605
208218,2856599
208217,2856597
208220,2856589
208223,2856587
208232,2856586
208239,2856590
208245,2856591
208267,2856585
208275,2856583
208281,2856578
208278,2856574
208277,2856570
208278,2856562
208280,2856558
208291,2856545
208293,2856539
208294,2856531
208293,2856527
208302,2856523
208316,2856515
208326,2856513
208332,2856510
208339,2856504
208342,2856499
208353,2856491
208358,2856489
208372,2856484
208374,2856478
208369,2856473
208365,2856467
208365,2856460
208367,2856458
208362,2856451
208352,2856447
208348,2856443
208347,2856435
208343,2856427
208344,2856417
208346,2856415
208342,2856406
208336,2856400
208329,2856397
208320,2856395
208316,2856386
208314,2856377
208316,2856371
208316,2856363
208308,2856357
208302,2856358
208297,2856360
208289,2856357
208291,2856353
208289,2856342
208298,2856330
208298,2856324
208303,2856306
208315,2856290
208318,2856283
208318,2856280
208315,2856273
208313,2856267
208320,2856246
208320,2856244
208307,2856227
208301,2856226
208296,2856229
208290,2856230
208286,2856223
208285,2856215
208281,2856213
208274,2856208
208267,2856200
208262,2856197
208259,2856192
208259,2856183
208252,2856173
208244,2856171
208241,2856173
208232,2856187
208224,2856196
208220,2856197
208213,2856196
208201,2856185
208184,2856181
208178,2856182
208172,2856185
208168,2856184
208164,2856180
208161,2856174
208159,2856172
208146,2856171
208140,2856169
208129,2856169
208126,2856164
208125,2856159
208130,2856152
208126,2856147
208121,2856144
208116,2856143
208114,2856139
208115,2856135
208116,2856127
208115,2856124
208111,2856123
208103,2856118
208108,2856109
208098,2856111
208090,2856110
208076,2856106
208068,2856103
208064,2856103
208052,2856106
208046,2856100
208038,2856087
208042,2856082
208045,2856072
208053,2856066
208054,2856064
208050,2856057
208033,2856053
208029,2856054
208023,2856052
208015,2856047
208000,2856041
207995,2856045
207996,2856051
207993,2856054
207984,2856054
207978,2856062
207970,2856067
207954,2856075
207945,2856078
207941,2856082
207934,2856083
207926,2856086
207920,2856090
207910,2856092
207905,2856088
207899,2856081
207893,2856076
207891,2856068
207883,2856060
207878,2856056
207874,2856058
207861,2856060
207852,2856066
207846,2856069
207837,2856066
207826,2856061
207822,2856060
207813,2856061
207810,2856060
207805,2856050
207803,2856040
207800,2856036
207789,2856031
207776,2856022
207764,2856023
207758,2856022
207755,2856013
207752,2856006
207752,2856000
207762,2855989
207771,2855976
207773,2855971
207772,2855961
207774,2855958
207780,2855954
207790,2855954
207791,2855951
207792,2855940
207792,2855934
207792,2855928
207789,2855925
207791,2855921
207795,2855917
207799,2855910
207800,2855906
207794,2855904
207793,2855894
207795,2855889
207798,2855886
207802,2855874
207806,2855872
207812,2855875
207825,2855874
207837,2855874
207853,2855873
207856,2855875
207862,2855875
207871,2855870
207881,2855867
207883,2855864
207884,2855855
207889,2855846
207890,2855836
207887,2855834
207877,2855831
207875,2855828
207875,2855824
207881,2855822
207888,2855817
207889,2855808
207895,2855801
207903,2855796
207906,2855781
207905,2855777
207897,2855757
207889,2855748
207885,2855745
207885,2855740
207891,2855743
207897,2855742
207900,2855738
207901,2855732
207893,2855731
207890,2855723
207887,2855718
207890,2855711
207888,2855695
207891,2855692
207902,2855687
207907,2855687
207912,2855689
207915,2855687
207920,2855681
207923,2855673
207929,2855667
207935,2855666
207946,2855669
207944,2855664
207944,2855660
207947,2855652
207949,2855647
207961,2855642
207970,2855636
207978,2855633
207987,2855622
207991,2855620
208003,2855617
208008,2855614
208011,2855609
208016,2855606
208024,2855605
208030,2855607
208037,2855602
208038,2855601
208050,2855602
208058,2855602
208064,2855596
208071,2855598
208080,2855607
208084,2855613
208087,2855621
208090,2855625
208102,2855620
208115,2855614
208132,2855600
208136,2855599
208143,2855599
208150,2855598
208159,2855594
208169,2855592
208173,2855590
208174,2855585
208177,2855570
208186,2855565
208193,2855560
208189,2855553
208187,2855545
208181,2855535
208178,2855524
208176,2855521
208168,2855514
208166,2855510
208172,2855505
208183,2855496
208188,2855490
208190,2855482
208189,2855477
208194,2855470
208195,2855458
208191,2855455
208191,2855448
208194,2855443
208193,2855432
208197,2855427
208203,2855413
208212,2855400
208214,2855399
208225,2855394
208240,2855391
208242,2855377
208251,2855354
208253,2855340
208246,2855338
208236,2855338
208221,2855343
208214,2855347
208208,2855353
208201,2855356
208192,2855356
208172,2855350
208166,2855355
208163,2855355
208158,2855354
208151,2855351
208144,2855344
208135,2855335
208132,2855334
208125,2855335
208122,2855330
208120,2855323
208122,2855312
208113,2855305
208110,2855299
208109,2855295
208113,2855288
208115,2855281
208116,2855277
208118,2855267
208123,2855259
208129,2855253
208131,2855249
208132,2855244
208127,2855242
208123,2855246
208116,2855246
208111,2855244
208110,2855240
208112,2855234
208112,2855229
208107,2855223
208099,2855219
208093,2855208
208092,2855205
208093,2855193
208092,2855180
208092,2855172
208089,2855169
208070,2855164
208071,2855156
208073,2855154
208069,2855149
208055,2855143
208046,2855141
208043,2855138
208038,2855138
208034,2855140
208029,2855136
208025,2855128
208022,2855115
208021,2855114
208011,2855111
208006,2855107
208005,2855101
208008,2855087
208008,2855078
208012,2855062
208017,2855049
208020,2855046
208027,2855041
208028,2855037
208031,2855026
208039,2855019
208047,2855013
208055,2855011
208061,2855008
208063,2855005
208066,2854992
208068,2854983
208070,2854980
208077,2854974
208084,2854971
208095,2854963
208098,2854960
208100,2854955
208108,2854948
208106,2854944
208097,2854947
208093,2854948
208092,2854942
208089,2854939
208082,2854937
208076,2854944
208063,2854937
208056,2854934
208048,2854933
208049,2854918
208052,2854913
208051,2854910
208050,2854897
208051,2854890
208051,2854872
208052,2854863
208051,2854855
208049,2854853
208042,2854850
208041,2854845
208042,2854841
208057,2854835
208058,2854836
208065,2854833
208073,2854829
208080,2854825
208081,2854824
208080,2854817
208085,2854798
208097,2854788
208104,2854781
208115,2854773
208123,2854763
208123,2854759
208118,2854741
208119,2854738
208126,2854735
208129,2854738
208133,2854737
208135,2854735
208135,2854732
208132,2854725
208135,2854722
208138,2854721
208147,2854724
208154,2854720
208160,2854715
208163,2854706
208163,2854701
208162,2854698
208162,2854692
208165,2854682
208163,2854673
208165,2854667
208174,2854649
208177,2854645
208187,2854640
208188,2854640
208194,2854640
208200,2854636
208204,2854629
208210,2854627
208217,2854631
208224,2854634
208239,2854634
208240,2854637
208245,2854641
208255,2854639
208263,2854635
208266,2854631
208270,2854621
208276,2854622
208282,2854620
208298,2854614
208306,2854608
208316,2854598
208325,2854591
208332,2854591
208337,2854595
208344,2854599
208349,2854603
208358,2854593
208363,2854589
208372,2854590
208375,2854589
208380,2854579
208382,2854570
208389,2854570
208394,2854566
208395,2854560
208402,2854554
208410,2854541
208413,2854541
208422,2854542
208427,2854548
208430,2854551
208436,2854548
208438,2854545
208439,2854538
208444,2854526
208447,2854522
208456,2854518
208459,2854509
208468,2854509
208473,2854505
208479,2854499
208481,2854498
208490,2854503
208494,2854505
208503,2854505
208512,2854507
208515,2854507
208521,2854502
208525,2854501
208533,2854504
208543,2854505
208547,2854506
208551,2854505
208553,2854497
208554,2854488
208558,2854479
208561,2854474
208564,2854464
208569,2854460
208577,2854460
208580,2854462
208598,2854472
208605,2854473
208618,2854463
208622,2854465
208630,2854463
208632,2854459
208636,2854456
208642,2854455
208641,2854464
208644,2854470
208646,2854476
208652,2854480
208663,2854479
208667,2854480
208679,2854475
208685,2854478
208691,2854485
208694,2854487
208697,2854486
208704,2854487
208710,2854490
208715,2854496
208724,2854500
208728,2854502
208735,2854500
208741,2854494
208749,2854494
208754,2854497
208757,2854505
208761,2854509
208766,2854505
208771,2854505
208782,2854507
208793,2854512
208796,2854515
208803,2854516
208810,2854516
208816,2854515
208827,2854515
208832,2854517
208840,2854512
208851,2854512
208859,2854516
208865,2854526
208867,2854534
208869,2854538
208868,2854543
208872,2854550
208875,2854554
208885,2854556
208897,2854554
208907,2854552
208911,2854552
208917,2854555
208924,2854553
208929,2854549
208925,2854537
208915,2854526
208913,2854517
208919,2854513
208922,2854506
208920,2854500
208917,2854495
208912,2854490
208909,2854487
208909,2854483
208913,2854477
208915,2854468
208918,2854463
208919,2854463
208928,2854455
208934,2854448
208941,2854437
208944,2854430
208948,2854425
208955,2854422
208961,2854415
208964,2854406
208962,2854398
208962,2854389
208962,2854381
208958,2854373
208952,2854365
208949,2854356
208950,2854347
208947,2854343
208939,2854342
208929,2854338
208920,2854330
208919,2854327
208908,2854328
208904,2854323
208904,2854314
208904,2854308
208905,2854303
208907,2854298
208911,2854281
208909,2854272
208897,2854251
208897,2854244
208894,2854240
208882,2854239
208876,2854232
208871,2854225
208855,2854217
208848,2854212
208846,2854211
208842,2854213
208835,2854214
208830,2854212
208824,2854210
208817,2854207
208810,2854199
208807,2854197
208804,2854198
208801,2854198
208800,2854190
208802,2854188
208805,2854180
208802,2854174
208800,2854168
208800,2854162
208793,2854156
208791,2854152
208791,2854147
208793,2854140
208794,2854130
208793,2854126
208790,2854122
208781,2854116
208773,2854116
208765,2854114
208756,2854107
208745,2854101
208741,2854100
208738,2854102
208734,2854093
208731,2854088
208725,2854087
208723,2854076
208718,2854066
208718,2854057
208720,2854050
208724,2854040
208727,2854039
208732,2854034
208737,2854007
208741,2853990
208743,2853984
208745,2853975
208750,2853967
208756,2853955
208756,2853949
208748,2853947
208740,2853945
208739,2853942
208735,2853942
208733,2853939
208733,2853932
208728,2853931
208724,2853929
208717,2853924
208710,2853917
208706,2853911
208704,2853905
208710,2853897
208708,2853893
208700,2853894
208695,2853896
208687,2853904
208682,2853909
208672,2853907
208668,2853901
208662,2853894
208653,2853897
208649,2853893
208641,2853884
208626,2853871
208626,2853865
208622,2853862
208627,2853859
208630,2853853
208624,2853853
208621,2853848
208611,2853847
208604,2853848
208598,2853851
208593,2853852
208584,2853846
208577,2853848
208569,2853851
208563,2853849
208559,2853846
208555,2853839
208548,2853838
208541,2853833
208542,2853826
208539,2853822
208536,2853823
208534,2853820
208535,2853815
208537,2853811
208539,2853802
208546,2853797
208554,2853797
208554,2853794
208549,2853792
208543,2853796
208539,2853795
208540,2853784
208538,2853779
208536,2853778
208531,2853777
208528,2853782
208526,2853797
208527,2853806
208530,2853810
208528,2853818
208521,2853826
208516,2853826
208514,2853818
208509,2853814
208510,2853806
208510,2853799
208507,2853794
208500,2853796
208494,2853798
208488,2853806
208484,2853811
208474,2853808
208463,2853808
208454,2853807
208441,2853802
208432,2853796
208427,2853789
208424,2853785
208422,2853771
208423,2853766
208419,2853759
208412,2853753
208413,2853750
208411,2853746
208404,2853738
208397,2853734
208390,2853733
208389,2853736
208393,2853743
208391,2853755
208388,2853761
208388,2853753
208386,2853749
208383,2853752
208376,2853751
208373,2853748
208366,2853747
208365,2853749
208354,2853751
208348,2853749
208341,2853745
208334,2853737
208328,2853729
208323,2853719
208321,2853716
208317,2853707
208312,2853690
208308,2853675
208307,2853667
208307,2853653
208302,2853642
208306,2853639
208311,2853639
208311,2853636
208306,2853626
208306,2853623
208310,2853618
208314,2853616
208319,2853617
208321,2853614
208322,2853608
208319,2853602
208320,2853593
208328,2853589
208319,2853579
208312,2853577
208311,2853581
208303,2853580
208300,2853578
208299,2853583
208300,2853588
208303,2853592
208302,2853601
208292,2853613
208286,2853616
208279,2853618
208274,2853618
208264,2853617
208260,2853611
208258,2853614
208250,2853610
208243,2853605
208231,2853587
208228,2853582
208218,2853578
208213,2853575
208211,2853573
208210,2853566
208204,2853570
208205,2853577
208203,2853580
208194,2853585
208185,2853588
208181,2853587
208172,2853584
208159,2853584
208153,2853584
208143,2853582
208133,2853578
208122,2853572
208113,2853563
208111,2853552
208106,2853549
208097,2853536
208097,2853525
208098,2853522
208107,2853519
208115,2853519
208118,2853512
208118,2853508
208117,2853504
208113,2853503
208107,2853497
208108,2853492
208110,2853488
208107,2853485
208103,2853486
208093,2853486
208090,2853484
208090,2853480
208093,2853479
208090,2853474
208083,2853469
208082,2853464
208082,2853451
208078,2853432
208075,2853430
208068,2853428
208061,2853424
208050,2853414
208050,2853406
208049,2853402
208044,2853399
208040,2853399
208029,2853397
208023,2853397
208020,2853405
208017,2853408
208011,2853408
208008,2853402
208009,2853386
208010,2853384
208009,2853379
208006,2853374
208001,2853374
207997,2853378
207994,2853380
207976,2853384
207970,2853381
207964,2853380
207953,2853376
207943,2853377
207938,2853373
207932,2853369
207929,2853370
207920,2853377
207920,2853379
207913,2853384
207906,2853392
207904,2853393
207894,2853390
207885,2853391
207887,2853385
207884,2853384
207878,2853376
207873,2853369
207867,2853358
207867,2853351
207867,2853343
207865,2853336
207853,2853316
207850,2853307
207849,2853307
207852,2853298
207852,2853288
207850,2853280
207852,2853275
207847,2853272
207831,2853268
207825,2853266
207813,2853266
207811,2853265
207802,2853258
207799,2853253
207794,2853239
207795,2853230
207799,2853226
207788,2853224
207784,2853222
207773,2853213
207769,2853211
207765,2853215
207760,2853214
207752,2853209
207750,2853203
207745,2853197
207728,2853185
207723,2853180
207719,2853179
207711,2853176
207708,2853174
207704,2853169
207705,2853160
207703,2853161
207702,2853165
207695,2853163
207693,2853158
207693,2853153
207701,2853155
207706,2853155
207704,2853152
207708,2853148
207711,2853149
207714,2853145
207723,2853147
207743,2853148
207748,2853150
207758,2853157
207758,2853161
207766,2853163
207773,2853163
207779,2853157
207791,2853150
207793,2853149
207797,2853151
207799,2853155
207799,2853166
207801,2853168
207808,2853170
207818,2853162
207823,2853158
207829,2853152
207827,2853144
207822,2853135
207822,2853133
207814,2853126
207807,2853118
207799,2853120
207796,2853118
207793,2853113
207792,2853107
207791,2853087
207792,2853076
207794,2853067
207802,2853058
207805,2853057
207810,2853051
207808,2853046
207805,2853044
207798,2853043
207787,2853044
207783,2853041
207779,2853036
207769,2853028
207767,2853021
207767,2853012
207769,2853007
207774,2853003
207774,2853001
207770,2853002
207768,2853007
207763,2853008
207758,2853008
207752,2853002
207746,2852993
207741,2852994
207735,2852999
207731,2853005
207728,2853011
207725,2853016
207724,2853023
207718,2853027
207710,2853029
207687,2853031
207680,2853033
207669,2853031
207664,2853029
207656,2853023
207651,2853017
207648,2853008
207649,2853006
207655,2853005
207654,2853002
207651,2852997
207647,2852995
207638,2852999
207632,2852996
207621,2852984
207610,2852980
207600,2852978
207582,2852983
207570,2852983
207558,2852981
207553,2852978
207551,2852976
207551,2852970
207547,2852965
207543,2852963
207543,2852970
207540,2852973
207532,2852976
207518,2852972
207503,2852973
207499,2852970
207490,2852966
207485,2852966
207480,2852963
207475,2852953
207473,2852955
207465,2852955
207461,2852948
207458,2852938
207459,2852936
207457,2852931
207455,2852928
207454,2852923
207454,2852912
207453,2852909
207454,2852905
207457,2852904
207462,2852903
207462,2852896
207460,2852878
207452,2852881
207424,2852883
207423,2852885
207416,2852890
207415,2852896
207414,2852898
207406,2852907
207397,2852910
207392,2852910
207379,2852911
207376,2852912
207371,2852921
207363,2852927
207361,2852929
207356,2852930
207345,2852930
207322,2852919
207314,2852918
207310,2852918
207289,2852922
207284,2852923
207276,2852921
207264,2852913
207257,2852911
207244,2852898
207235,2852885
207228,2852867
207226,2852865
207224,2852854
207221,2852843
207220,2852831
207220,2852822
207223,2852803
207225,2852799
207234,2852797
207238,2852798
207240,2852796
207235,2852792
207227,2852788
207221,2852786
207217,2852786
207210,2852791
207205,2852797
207201,2852800
207196,2852799
207193,2852795
207192,2852795
207178,2852798
207172,2852792
207166,2852789
207163,2852789
207160,2852792
207155,2852801
207160,2852807
207167,2852808
207185,2852805
207194,2852807
207198,2852812
207202,2852826
207202,2852832
207199,2852844
207196,2852857
207194,2852864
207192,2852866
207184,2852871
207176,2852873
207162,2852873
207155,2852877
207144,2852878
207138,2852877
207131,2852873
207117,2852869
207111,2852866
207096,2852866
207091,2852864
207080,2852865
207076,2852867
207073,2852872
207075,2852876
207077,2852877
207081,2852885
207080,2852890
207075,2852895
207070,2852897
207065,2852901
207060,2852904
207051,2852905
207046,2852905
207044,2852904
207037,2852907
207030,2852908
207028,2852907
207013,2852908
207007,2852910
206989,2852909
206985,2852908
206975,2852901
206971,2852903
206979,2852918
206981,2852926
206977,2852928
206973,2852927
206972,2852931
206965,2852934
206962,2852931
206962,2852928
206955,2852927
206955,2852923
206952,2852920
206940,2852917
206937,2852920
206928,2852922
206926,2852924
206925,2852919
206933,2852911
206933,2852910
206923,2852912
206921,2852910
206924,2852905
206931,2852903
206939,2852904
206945,2852903
206950,2852900
206952,2852890
206944,2852885
206936,2852870
206947,2852866
206951,2852865
206953,2852867
206960,2852875
206962,2852876
206966,2852874
206967,2852870
206970,2852864
206973,2852863
206972,2852869
206977,2852872
206985,2852874
206991,2852871
206996,2852866
206999,2852863
206999,2852855
206994,2852848
206990,2852849
206984,2852854
206975,2852855
206965,2852850
206955,2852846
206950,2852852
206950,2852854
206946,2852857
206943,2852858
206941,2852863
206934,2852865
206928,2852863
206924,2852857
206919,2852854
206907,2852842
206901,2852832
206900,2852829
206900,2852823
206897,2852819
206895,2852818
206886,2852821
206884,2852821
206882,2852819
206871,2852820
206862,2852824
206854,2852829
206852,2852837
206847,2852842
206840,2852847
206829,2852850
206824,2852851
206825,2852856
206828,2852859
206831,2852859
206835,2852862
206838,2852867
206840,2852879
206844,2852887
206845,2852891
206843,2852895
206838,2852897
206842,2852900
206845,2852905
206846,2852910
206844,2852916
206839,2852922
206830,2852921
206821,2852916
206817,2852921
206813,2852922
206804,2852923
206802,2852928
206805,2852937
206810,2852942
206809,2852949
206807,2852952
206802,2852956
206798,2852957
206797,2852956
206783,2852953
206780,2852951
206778,2852947
206780,2852945
206777,2852943
206774,2852948
206756,2852953
206749,2852954
206745,2852959
206742,2852970
206739,2852971
206731,2852967
206721,2852964
206714,2852964
206714,2852971
206710,2852978
206703,2852982
206701,2852989
206702,2852991
206711,2852996
206715,2853002
206713,2853008
206708,2853017
206702,2853020
206696,2853018
206690,2853017
206689,2853019
206674,2853025
206668,2853031
206663,2853032
206654,2853034
206651,2853034
206636,2853030
206629,2853026
206623,2853020
206616,2853011
206620,2853007
206625,2853007
206626,2853004
206617,2852992
206611,2852992
206603,2852997
206580,2853008
206575,2853013
206561,2853030
206559,2853032
206556,2853035
206552,2853042
206550,2853052
206552,2853060
206551,2853063
206538,2853073
206532,2853070
206523,2853061
206518,2853058
206518,2853062
206514,2853061
206511,2853056
206512,2853053
206508,2853047
206498,2853046
206495,2853048
206488,2853055
206481,2853057
206472,2853056
206461,2853064
206451,2853068
206441,2853065
206438,2853063
206439,2853057
206427,2853060
206417,2853065
206409,2853067
206406,2853061
206402,2853062
206395,2853068
206387,2853070
206381,2853069
206374,2853067
206372,2853066
206366,2853065
206359,2853065
206353,2853062
206346,2853061
206338,2853063
206325,2853069
206321,2853074
206329,2853097
206330,2853099
206337,2853100
206341,2853104
206343,2853109
206350,2853116
206355,2853119
206357,2853122
206356,2853129
206358,2853137
206357,2853141
206350,2853154
206344,2853163
206338,2853167
206326,2853174
206335,2853186
206334,2853192
206336,2853195
206340,2853195
206347,2853191
206357,2853194
206355,2853197
206345,2853195
206341,2853200
206344,2853211
206346,2853221
206338,2853232
206334,2853241
206330,2853248
206327,2853256
206325,2853259
206317,2853263
206306,2853271
206307,2853273
206318,2853266
206320,2853272
206310,2853280
206300,2853286
206297,2853280
206289,2853287
206294,2853289
206299,2853286
206304,2853286
206301,2853291
206289,2853296
206281,2853296
206269,2853293
206255,2853285
206244,2853274
206236,2853267
206226,2853261
206210,2853252
206205,2853252
206195,2853247
206186,2853246
206182,2853249
206166,2853250
206154,2853248
206146,2853253
206141,2853253
206136,2853256
206132,2853254
206130,2853248
206128,2853246
206106,2853243
206102,2853244
206092,2853246
206091,2853248
206074,2853247
206064,2853248
206054,2853248
206039,2853253
206033,2853247
206030,2853246
206023,2853246
206015,2853251
206010,2853251
206004,2853243
205999,2853240
205995,2853243
205996,2853249
205994,2853250
205985,2853246
205976,2853254
205963,2853268
205961,2853275
205969,2853283
205969,2853287
205967,2853289
205960,2853291
205956,2853301
205954,2853305
205945,2853316
205941,2853320
205937,2853329
205929,2853339
205927,2853344
205927,2853347
205938,2853350
205940,2853354
205937,2853360
205954,2853359
205962,2853357
205978,2853356
205985,2853357
205997,2853361
206004,2853363
206009,2853357
206017,2853355
206033,2853354
206043,2853356
206048,2853357
206064,2853361
206070,2853361
206078,2853352
206084,2853352
206096,2853358
206110,2853367
206113,2853369
206127,2853380
206132,2853385
206143,2853396
206154,2853410
206164,2853417
206168,2853421
206158,2853431
206161,2853434
206173,2853423
206174,2853424
206186,2853431
206193,2853437
206194,2853445
206197,2853456
206194,2853466
206189,2853477
206188,2853484
206181,2853491
206172,2853497
206166,2853496
206153,2853489
206143,2853478
206130,2853468
206124,2853466
206119,2853460
206112,2853446
206108,2853443
206103,2853446
206099,2853454
206087,2853471
206084,2853477
206080,2853484
206078,2853489
206074,2853505
206070,2853513
206067,2853520
206068,2853525
206072,2853530
206072,2853537
206071,2853540
206067,2853545
206062,2853548
206054,2853549
206043,2853548
206029,2853551
206023,2853549
206013,2853552
206006,2853552
205998,2853547
205995,2853543
205991,2853544
205988,2853552
205979,2853563
205976,2853569
205978,2853574
205977,2853579
205965,2853595
205959,2853596
205956,2853595
205954,2853589
205954,2853579
205957,2853555
205954,2853546
205949,2853541
205940,2853522
205938,2853507
205944,2853487
205944,2853481
205941,2853476
205941,2853471
205944,2853465
205948,2853463
205971,2853463
205983,2853464
205986,2853464
205995,2853458
205998,2853454
206000,2853449
206002,2853435
206002,2853428
206001,2853422
206001,2853418
206004,2853408
206008,2853392
206008,2853383
